romanized,khmer,frequency
bakokai,ប៉ាកកៃ,1
kokaiech,កក្អៀច,1
stetea,ស្ទើរតែ,1
krotueut,ក្រទឺត,1
dangheak,ដង្ហាក់,1
khnhaok,ខ្ញោក,1
pruok,ព្រួក,1
vithea,វិធា,1
aumal,ឪម៉ាល់,1
aanteahsa,អន្ទះសា,1
ropechropei,រប៉ិចរប៉ី,1
kleong,ក្លឹង,1
aaniktossan,អនីកទស្សន៍,1
soptor,សព្ទ,1
issoriy,ឥស្សរិយ,1
neadka,នាដកា,1
phno,ផ្នូរ,1
brokaseka,ប្រកាសិកា,1
hoyhay,ហុយហាយ,1
chhaipouv,ឆៃប៉ូវ,1
songkilesek,សង្កិលេសិក,1
sosoek,សសឹក,1
bangkriek,បង្ក្រៀក,1
chanteas,ចន្ទាស់,1
sampiet,សម្ពៀត,1
phaar,ផ្អរ,1
veachek,វាចិក,1
vueu,វឺ,1
phkouphkong,ផ្គូផ្គង,1
haimovatei,ហៃមវតី,1
aonsom,អន្សម,1
khvanneak,ខ្វាន់នាគ,1
chambaeung,ចំបើង,1
brokorb,ប្រកប,1
bongaaul,បង្អើល,1
pophlea,ពភ្លា,1
aann,អន្ន,1
teangs,ទាំងអស់,1
kaedomrov,កែតម្រូវ,1
khlathum,ខ្លាធំ,1
krajab,ក្រចាប់,1
visaothon,វិសោធន,1
bochchovekkhnonhnhean,បច្ចវេក្ខណញ្ញាណ,1
srolau,ស្រឡៅ,1
karbonpean,ការបំពាន,1
khnhel,ខ្ញិលៗ,1
aariyok,អរិយក,1
bie,បៀ,1
chaungpreah,ជើងព្រះ,1
korngthum,កងធំ,1
hemie,ហិមា,1
aonotta,អនត្តា,1
sokyor,សក្យ,1
hlakk,ហ្លាក់,1
chaityor,ចៃត្យ,1
santhi,សន្ធិ,1
keaelolok,គែលលក,1
taototoung,តោតតូង,1
ngaut,ងើត,1
rumleak,រំលៀក,1
phsom,ផ្សំ,1
aokkhotoss,អក្ខទស្ស,1
rysadei,ឫសដី,1
tronul,ទ្រនុល,1
pheartoyutthor,ភារតយុទ្ធ,1
vealkkeaheni,វាឡគ្គាហិនី,1
von,វន,1
aongkeaet,អង្កែត,1
roaurotoam,រអ៊ូរទាំ,1
issariy,ឥស្សរិយ,1
broneit,ប្រណីត,1
kandal,កណ្ដាល,1
ros,រស,1
mutrea,មុទ្រា,1
cherssakar,ចិរស្សការ,1
kanhchum,កញ្ចុំ,1
monu,មនុ,1
sosreksosrak,សស្រេកសស្រាក,1
boem,ប៉ឹម,1
Malaysia,ម៉ាឡេស៊ី,1
phauor,ផ្អួរ,1
brout,ប្រួត,1
rongea,រងា,1
bangsiet,បង់សៀត,1
pheatropheap,ភាតរភាព,1
kheat,ឃាត,1
slabpril,ស្លាបព្រិល,1
aoyouthyea,អយោធ្យា,1
barineayok,បរិនាយក,1
koukheatkomm,គោឃាតកម្ម,1
somngauch,សម្ងើច,1
baybottobour,បាយបត្តបូរ,1
bongaeaeb,បង្អែប,1
sloutbout,ស្លូតបូត,1
bonhchris,បញ្ជ្រិះ,1
khak,ខាក,1
chonluonhobor,ជន្លួញបរ,1
trangil,ត្រងិល,1
heiv,ហៀវ,1
krubongrean,គ្រូបង្រៀន,1
kantuol,កន្ទួល,1
tradar,ត្រដរ,1
meakangeay,មាក់ងាយ,1
skontheapear,ស្កន្ធាពារ,1
smausroubpisapos,ស្មៅស្រូបពិសពស់,1
kanhchreng,កញ្ច្រែង,1
santhan,សណ្ឋាន,1
aonottosonhnhea,អនត្តសញ្ញា,1
hematri,ហេមាទ្រិ,1
borintor,បុរិន្ទ,1
thngoy,ថ្ងុយ,1
tachasarcheate,តចសារជាតិ,1
rumperk,រំប៉ើក,1
stakastaeur,ស្ទាក់ស្ទើរ,1
samuhbanhchi,សមុហបញ្ជី,1
badevttan,បដិវត្តន៍,1
dok,ដក់,1
moneabak,មនាបៈ,1
songkheb,សង្ខេប,1
lomhae,លំហែ,1
hathabas,ហត្ថបាស,1
chhontea,ឆន្ទា,1
aachchhottekatean,អជ្ឈត្តិកទាន,1
chaurau,ចៅរ៉ៅ,1
phdoam,ផ្ដុំ,1
tronich,ទ្រនិច,1
banhchorongkor,បញ្ចរង្គ,1
meakodaok,មាក់ដោក,1
bademea,បដិមា,1
samruoh,សម្រោះ,1
jumrunh,ជំរុញ,1
prohel,ប្រហែល,1
ubachivik,ឧបជីវិក,1
tviton,ទ្វិទន្ត,1
mohathlai,មហាថ្លៃ,1
hanpheaki,ហានភាគី,1
mumsak,មំសៈ,1
saoknthika,សោគន្ធិកា,1
rolea,រលា,1
robaoch,របោច,1
brokaek,ប្រកែក,1
sachchhekeriyea,សច្ឆិកិរិយា,1
trokal,ត្រកាល,1
bodeleaph,បដិលាភ,1
koruvichea,គរុវិជ្ជា,1
meantondor,មានទណ្ឌ,1
nitsson,និទស្សន៍,1
chhateansala,ឆទានសាលា,1
phossotei,ផុស្សតី,1
bopenbopan,ប៉ប៉ិនប៉ប៉ាន់,1
torunei,តរុណី,1
longkea,លង្កា,1
aonubsokk,អនុបសគ្គ,1
aonupeal,អនុពាល,1
nityor,និត្យ,1
kanhjroukbaokbach,កញ្ជ្រោកបោកបាច,1
chhlau,ឆ្លៅ,1
orngkor,អង្គរ,1
phisovong,ភិសវង់,1
chhong,ឆុង,1
banteal,បន្ទាល់,1
dongkhtaeng,ដងខ្ទែង,1
humrong,ហ៊ុមរោង,1
phnok,ភ្នក់,1
sroengkor,ស្រឹង្គ,1
kronhikkronhuk,ក្រញិកក្រញុក,1
samphit,សម្ភិត,1
chetapon,ជេតពន,1
aambat,អំបាត,1
karongket,ការអង្កេត,1
aasamphinn,អសម្ភិន្ន,1
rumlouk,រំលោក,1
lmomotae,ល្មមតែ,1
ri,រី,1
aasvairin,អស្វៃរិន,1
kampong,កំប៉ុង,1
Niyumney,និយមន័យ,1
snguon,ស្ងួន,1
piben,ពិបិន,1
kangvin,កង្វិន,1
nissyeacharyor,និស្សយាចារ្យ,1
baeah,ប៉ែះ,1
rochokey,រជកី,1
kantechal,កន្ទេចអាល,1
taykumnit,តាយគំនិត,1
seros,សិរស៍,1
leangsat,លាំងសាត,1
aabaloukan,អបលោកន,1
neung,ហ្នឹង,1
roneboronob,រណេបរណប,1
akas,អាកាស,1
kombrok,កំប្រុក,1
bandeb,បណ្ដិប,1
rolot,រលត់,1
krub,គ្រប់,1
chheung,ឆឺង,1
triebtra,ត្រៀបត្រា,1
reamreachyor,រាមរាជ្យ,1
changpung,ចងពុង,1
ngum,ង៉ុមៗ,1
brotebotea,ប្រតិបទា,1
aatabei,អាតាបី,1
reapon,រាពណ៍,1
saeukboblaeuk,សើកប៉ប្លើក,1
bathean,បធាន,1
mochch,មជ្ជ,1
bongsiet,បង់សៀត,1
hoddochaorok,ហដ្ដចោរក,1
hasanah,ហសន,1
bretavorn,ប្រេតវ័ន,1
lbo,របរ,1
pom,ពុំ,1
bromanbat,ប្រមាណបត្រ,1
virubokkhor,វិរូបក្ខ,1
ropertropaong,រប៉ឺតរប៉ោង,1
banter,បន្ទេរ,1
kapea,ការពារ,1
asarng,អះអាង,1
leakthyung,លាក់ធ្យូង,1
bratak,ប្រតាក,1
ah son,អាសន្ន,1
yongoyol,យង់យល់,1
phottotereaek,ភត្តតិរែក,1
loy,ឡូយ,1
laelor,ឡែឡ,1
rottechchhet,រត្តិច្ឆេទ,1
krong,គ្រង់,1
teanhan,ទាន់ហន់,1
thu,ធូរ,1
bralounh,ប្រឡូញ,1
sopheapkaron,សភាពការណ៍,1
chomain,ចម្អិន,1
aabalab,អាបឡាប,1
thmenhchhau,ធ្មេញឈើ,1
chorcha,ចរចា,1
komnern,កំណើន,1
nhaeuyochoh,ណ្ហើយចុះ,1
khnaeut,ខ្នើត,1
torn,ទាន់,1
tondokommoneasonea,ទណ្ឌកម្មនាសនា,1
songochroung,សង់ជ្រោង,1
sakareach,សករាជ,1
aonthu,អន្ធូ,1
bangchamteanh,បង់ចំទាញ,1
aanoutatt,អនោតត្ត,1
roleang,រលៀង,1
banhnheaphea,បញ្ញាភា,1
stael,ស្ទែល,1
lomaokopoanr,លម្អក់ព័ណ៌,1
vipheavini,វិភាវិនី,1
tarongkokote,តរង្គគតិ,1
laong,ល្អង,1
soyomphu,សយម្ភូ,1
chiva,ជីវ៉ា,1
sromoul,ស្រមោល,1
khvae,ខ្វែ,1
lueynileaeng,ឡើយនីលែង,1
hath,ហត្ថ,1
poutang,ពោះតាំង,1
popuek,ពពឹក,1
beub,ប៉ឺប,1
pipruoh,ពីព្រោះ,1
kehabal,គេហបាល,1
preahbat,ព្រះបាទ,1
pipdthosachcha,ពិពឌ្ឍសច្ចា,1
samruk,សម្រុក,1
melek,មេលេខ,1
mokothorodthor,មគធរដ្ឋ,1
khtah,ខ្ទះ,1
chotoreariysochch,ចតុរារិយសច្ច,1
ngeak,ងាក,1
Morocco,ម៉ារ៉ុក,1
aouaa,អ៊ូអា,1
phoyophay,ផុយផាយ,1
nivttaneakar,និវត្តនាការ,1
chuk,ជុក,1
rubakay,រូបកាយ,1
Jordan,ហ្ស៊កដានី,1
roaiekroaay,រអៀករអាយ,1
lumaokpor,លំអក់ព័ណ៌,1
robokacheas,របុកជាស,1
rus,រូស,1
visvakar,វិស្វករ,1
babrechphneaek,ប៉ប្រិចភ្នែក,1
chraklhok,ច្រកល្ហក,1
bat,បាទ,1
hlai,ហ្លាយ,1
sromaul,ស្រមើល,1
ponrnea,ពណ៌នា,1
dangkeav,ដង្កាវ,1
kruob,គ្រួបៗ,1
thnok,ថ្នក់,1
uteahoron,ឧទាហរណ៍,1
vibbdesareak,វិប្បដិសារៈ,1
sampheavit,សម្ភាវិត,1
mokothopeakyar,មគធពាក្យ,1
kanhjrok,កញ្ជ្រក់,1
tramul,ត្រមុល,1
somothomr,សមធម៌,1
bratheaneanuyouk,ប្រធានានុយោគ,1
he,ហែ,1
rohao,រហោ,1
brameanh,ប្រមាញ់,1
thverkar,ធ្វើការ,1
banhnhea,បញ្ញា,1
romhut,រម្ហូត,1
kaknakpak,គណបក្ស,1
phdel,ផ្ដិល,1
roauh,រអ៊ុះ,1
banhnheabaromi,បញ្ញាបារមី,1
trohoeng,ទ្រហឹង,1
ubaveati,ឧបវាទី,1
khsaoh,ខ្សោះ,1
ular,ឧឡារ,1
dirknorm,មេដឹក,1
bapaoch,ប៉ប៉ោច,1
aaveasae,អាវាសែ,1
sromik,ស្រមិក,1
brokul,ប្រគល់,1
rok,រ៉ក,1
poprich,ពព្រិច,1
pheaset,ភាសិត,1
thlunh,ធ្លុញ,1
kauov,កៅអូវ,1
thngailaor,ថ្ងៃល្អ,1
romngeach,រម្ងាច,1
tontoam,ទន្ទាំ,1
proluotleak,ព្រលួតលាក់,1
thleang,ធ្លាំង,1
meakhbouchea,មាឃបូជា,1
tongkontrey,ទងកន្ត្រៃ,1
boksor,បក្ស,1
kron,គ្រាន់,1
chaungaathear,ជើងអាធារ,1
hadak,ហាដក,1
kok'uel,កក្អិល,1
prueu,ព្រឺ,1
tomreab,តម្រាប់,1
chorit,ចរិត,1
chivontor,ជីវន្ត,1
vichnodthan,វិជនដ្ឋាន,1
aao,អោ៎,1
haehae,ហេះៗ,1
aameatyar,អាមាត្យ,1
bodekomm,បដិកម្ម,1
aokotoveti,អកតវេទី,1
rochotak,រជតៈ,1
chit,ជិត,1
bronang,ប្រណាំង,1
somrom,សមរម្យ,1
phtan,ផ្ទាន់,1
tienkoul,ទៀនគោល,1
robeang,របៀង,1
batum,បទុម,1
sabroleab,សាបរលាប,1
lachav,ឡាចៅ,1
broteak,ប្រទាក់,1
ongkor,អង្គរ,1
ubassai,ឧបស្ស័យ,1
roluot,រលួត,1
pailin,ប៉ៃលិន,1
rut,រូត,1
khnhaekkhnhak,ខ្ញែកខ្ញក,1
phumtevota,ភូមទេវតា,1
brakal,ប្រកល់,1
monusar,មនូសារ,1
lien,លៀន,1
thoneakearik,ធនាគារិក,1
hlakhlang,ហ្លាក់ហ្លាំង,1
chompa,ចម្ប៉ា,1
Nak,អ្នក,1
skuoy,ស្គួយ,1
somputthor,សម្ពុទ្ធ,1
viktthoneak,វិកត្ថនៈ,1
chour,ចូរ,1
tholboth,ថលបថ,1
aothivochoneak,អធិវចនៈ,1
soslao,សស្លោ,1
khsachkondal,ខ្សាច់កណ្ដាល,1
nisakar,និសាករ,1
srabachbab,ស្របច្បាប់,1
broteksen,ប្រទក្សិណ,1
bievotsor,បៀវត្ស,1
saom,សោម,1
rokhak,រខក់,1
karphat,កាផាត់,1
bonyatin,បុណ្យទិន,1
laemlam,ឡេមឡាម,1
sombursbaek,សម្បុរស្បែក,1
konsongkot,កូនសង្កត់,1
heb,ហិប,1
poprouch,ពព្រួច,1
samleakasamkhan,សម្លាក់សំខាន់,1
chongrit,ចង្រិត,1
luka,លូកា,1
komjaymear,កំចាយមារ,1
ketisop,កិរ្តិសព្ទ,1
prach,ប្រាជ្ញ,1
lut,លូត,1
khon,ខន,1
puokvea,ពួកវា,1
sengkhead,សិង្ឃាដ,1
khousakhousvimutt,ឃោសាឃោសវិមុត្ត,1
kot,គាត់,1
veanechchokar,វាណិជ្ជការ,1
phtom,ផ្ទំ,1
hirng,ហ៊ឹង,1
vinhnheabani,វិញ្ញាបនី,1
bampoub,បំពោប,1
katak,កាតាក,1
sroaaet,ស្រអែត,1
aontruk,អន្ត្រុក,1
aarokkhakamm,អរក្ខកម្ម,1
yeamkalik,យាមកាលិក,1
aorokun,អរគុណ,1
toteaktoteam,ទទាក់ទទាម,1
trai,ត្រៃ,1
cheatarub,ជាតរូប,1
sastrar,សស្ត្រ,1
tesakal,ទេសកាល,1
khur,ខួរ,1
lot,ឡូត៍,1
pisomey,ពិសម័យ,1
proveaek,ព្រវែក,1
bonhchhich,បញ្ឆិច,1
kamphuonjerng,កំភួនជើង,1
changkrok,ចង្គ្រក់,1
dob,ដប់,1
ristor,រិស្ត,1
brathameasath,ប្រថមាសាឍ,1
phte,ផ្ទេរ,1
sachchhor,សជ្ឈ,1
robok,របុក,1
chgol,ឆ្ងល់,1
hab,ហាប,1
aamitayus,អមិតាយុស,1
pheareak,ភារៈ,1
neali,នាលិ,1
hasaneak,ហសនៈ,1
yikoyouk,យីកយោក,1
aameavosei,អមាវសី,1
krachas,ក្រចាស,1
morokot,មរកត,1
aokun,អគុណ,1
baoch,បោច,1
phlauy,ភ្លើយ,1
hemealay,ហិមាល័យ,1
aamnas,អំណស់,1
longjong,ឡុងចុង,1
Côte d’Ivoire,កូតឌីវ័រ,1
thmae,ថ្មែ,1
reskon,រិះគន់,1
taokyeak,តោកយ៉ាក,1
tmr,ស្អែក,1
sayonhar,សាយណ្ហ,1
somuteachar,សមុទាចារ,1
korkhvek,កខ្វិក,1
horbb,ហប់,1
laeuynileng,ឡើយនីលែង,1
tontrum,តន្ត្រំ,1
Switzerland,​ស្វីស,1
chmuy,ជាមួយ,1
rochchobbovenei,រជ្ជប្បវេណី,1
samphottamitt,សម្ភត្តមិត្ត,1
hatthekobakak,ហត្ថិគោបក,1
yeamea,យាមា,1
mcheasachivit,ម្ចាស់ជីវិត,1
snong,សំណង់,1
hatei,ហទ័យ,1
mnov,ម្នៅៗ,1
rettea,រឹតតែ,1
thavrokamm,ថាវរកម្ម,1
chhang,ឆាំងៗ,1
somitthi,សមិទ្ធិ,1
aakastheato,អាកាសធាតុ,1
boribounr,បរិបូណ៌,1
hosapibray,ហសាភិប្រាយ,1
niev,នៀវ,1
haneyyuum,ហនេយ្យុំ,1
beiyer,ប៊ីយេរ,1
samaang,សំអាង,1
sopvomukh,សព្វមុខ,1
krab,ក្រាប់ៗ,1
saronek,សារណិក,1
kontonbakkor,កន្ទន់បាក់ក,1
setkech,សេដ្ឋកិច្ច,1
chochrokmomok,ជជ្រកមមក,1
millimaetror,មិល្លីម៉ែត្រ,1
rolorm,រលាំ,1
aangkeadei,អង្គាដី,1
tossanakech,ទស្សនកិច្ច,1
pung,ពុង,1
procheapulroth,ប្រជាពលរដ្ឋ,1
komsouy,កម្សោយ,1
sroeng,ស្រឹង,1
vob,វ៉ប,1
phnhanh,ផ្ញាញៗ,1
konhchhit,កញ្ឆិត,1
k'pg,កំពុង,1
ubamean,ឧបមាន,1
chraveak,ច្រវាក់,1
debnokomm,ឌេបនកម្ម,1
rokong,រគង,1
spor,ស្ប៉ុរ,1
samphour,សំភោរ,1
beite,បីតិ,1
aatinop,អាទីនព,1
pingpong,ពីងពង់,1
pyeadsatvar,ព្យាឌសត្វ,1
aonitrea,អនិទ្រា,1
phiektech,ភាគតិច,1
katharn,ការដ្ឋាន,1
sokommokeriyea,សកម្មកិរិយា,1
hor,ហ,1
changaol,ចង្អល់,1
somonhnhea,សមញ្ញា,1
viveahak,វិវាហៈ,1
aassayuch,អស្សយុជ,1
jgg,ចង់,1
rumlem,រំលេម,1
sralun,ស្រលូន,1
naelnaol,ណែលណោល,1
somtong,សម្ទង់,1
sathok,សាធក,1
thamthay,ថមថយ,1
boy,ប៉យ,1
bamreab,បម្រាប,1
samoromyor,សមរម្យ,1
breus,ប្រឹស,1
komphuondai,កំភួនដៃ,1
vochirbanei,វជិរបាណី,1
sroteab,ស្រទាប,1
chrangeang,ច្រងាំង,1
khleang,ឃ្លាំង,1
aaphitheansaptor,អភិធានសព្ទ,1
tranam,ត្រណម,1
bangkuoytrang,បង្កួយត្រង,1
saomvolli,សោមវល្លិ,1
botosomeas,បទសមាស,1
virulhok,វិរុឡ្ហក,1
pozz,ប្រុស,1
khoan,ខ័ន,1
rumchea,រំជា,1
romeas,រមាស់,1
brotol,ប្រទល់,1
nonoung,ននោង,1
vong,វង់,1
som,សូម,1
khomot,ខំអត់,1
meach,ម៉ាច់,1
khmeh,ខ្មេះ,1
Malawi,ម៉ាឡាវី,1
phkab,ផ្កាប់,1
komblouch,កំប្លូច,1
puohvean,ពោះវៀន,1
ruengoruet,រឹងរឹត,1
vibarit,វិបរិត,1
chhean,ឈាន,1
pronom,ប្រណម្យ,1
lomhout,លំហួត,1
baen,បែន,1
srososray,ស្រស់ស្រាយ,1
samoner,សាមណេរ,1
korngkeng,កងកេង,1
tareaphusa,តារាភូសា,1
aangkuleak,អង្គុលៈ,1
srapon,ស្រពន់,1
hanuman,ហនុមាន,1
brasith,ប្រសិទ្ធ,1
aontruek,អន្ត្រឹក,1
chohbreng,ចុះប្រេង,1
hakneyyuum,ហនេយ្យុំ,1
jeat,ជាតិ,1
chonhchok,ជញ្ជក់,1
kuoryor,គួរឲ្យ,1
terkkok,ទឹកកក,1
tavttengsor,តាវត្តិង្ស,1
krorn,គ្រាន់,1
krolechkroloch,ក្រឡេចក្រឡុច,1
rumkel,រំកិល,1
sor phea,សោភា,1
sahakroth,សហរដ្ឋ,1
son lerk,សន្លឹក,1
kabb,កប្ប,1
aumai,ឪម៉ៃ,1
brocheanureastror,ប្រជានុរាស្ត្រ,1
oydg,ឲ្យដឹង,1
phkareang,ផ្ការាំង,1
rokoul,រគោល,1
ro ech,រអិច,1
pongrul,ពង្រូល,1
bongkmeng,បង់ក្មេង,1
trasok,ត្រសុក,1
tomnuk,ទំនុក,1
bandenh,បណ្ដេញ,1
sarcheate,សារជាតិ,1
trachang,ត្រចង់,1
khammorth,ខាំមាត់,1
krahal,ក្រហល់,1
bampoatthor,បំព័ទ្ធ,1
bralauompae,ប្រឡៅអំពែ,1
chaidan,ចៃដន់,1
pkacher,ផ្កាឈើ,1
brer oy,ប្រើឲ្យ,1
savochey,សាវជៃ,1
bandoul,បណ្ដូល,1
reachvorte,រាជវ័តិ,1
korkoak,កកោក,1
bakobob,បាក់បប,1
sangkhokodthe,សង្ខកុដ្ឋិ,1
