romanized,khmer,frequency
saeub,ស៊ើប,1
saeubkaron,ស៊ើបការណ៍,1
saeuk,សើក,1
saeuk,ស៊ើកៗ,1
saeukbablaeuk,សើកប៉ប្លើក,1
saeukbabraeuk,សើកប៉ប្រើក,1
saeukboblaeuk,សើកប៉ប្លើក,1
saeukbobraeuk,សើកប៉ប្រើក,1
saeukmomauk,ស៊ើកមមើក,1
saeukpopauk,ស៊ើកពពើក,1
saeukpophlauk,ស៊ើកពភ្លើក,1
saeuktraeuk,សើកត្រើក,1
saeum,សើម,1
saeumkokraum,ស៊ើមគគ្រើម,1
saeun,សើន,1
saeungmomaeung,សើងមម៉ើង,1
saeungomaung,ស៊ើងមើង,1
saeungtraung,ស៊ើងទ្រើង,1
saeurau,សើរើ,1
saeuskromaus,ស៊ើសគ្រមើស,1
saeuvaeu,សើវ៉ើ,1
saeuy,សើយ,1
sah,សហ,1
saha,សហា,1
sahabracheacheate,សហប្រជាជាតិ,1
sahabratebtte,សហប្រតិបត្តិ,1
sahabratebttekar,សហប្រតិបត្តិការ,1
sahabrathean,សហប្រធាន,1
sahachea,សហជា,1
sahachip,សហជីព,1
sahaka,សហការ,1
sahakar,សហការ,1
sahakari,សហការី,1
sahakom,សហគមន៍,1
sahakpon,សហព័ន្ធ,1
sahakreas,សហគ្រាស,2
sahakroth,សហរដ្ឋ,1
sahakum,សហគមន៍,1
sahaotor,សហោទរ,1
sahapheap,សហភាព,1
sahapoanthor,សហព័ន្ធ,1
sahapon,សហព័ន្ធ,1
sahar,សហារ,1
sahar,សាហារ,1
sahasa,សហសា,1
sahass,សហស្ស,1
sahatthar,សាហត្ថ,1
sahav,សហាវ,1
sahav,សាហាវ,1
sahay,សហាយ,1
sahayika,សហាយិកា,1
sahechsahar,សហិចសហារ,1
saheto,សាហេតុ,1
saho,សាហុ,1
sahoas,សហ័ស,1
sahoas,សាហ័ស,1
sahotthor,សាហត្ថ,1
sahsbaeuy,សះស្បើយ,1
saiech,ស្អៀច,1
saimomai,សៃមម៉ៃ,1
saiy,សៃយ,1
saiyea,សៃយា,1
saiyeasan,សៃយាសន៍,1
saiyeason,សៃយាសន៍,1
saiyeun,សៃយ៉ឺន,1
sak,សក,1
sak,សាក,1
sak,សាក់,1
sak,ស៊ក,1
sak,ស័ក,1
sakaaampov,សកអំពៅ,1
sakabaeu,សាក់បើ,1
sakadameakrea,សកដមាគ៌ា,1
sakadamokk,សកដមគ្គ,1
sakadthanneasekacheak,សកដ្ឋាននាសិកជៈ,1
sakak,សាកៈ,1
sakakal,សកកាល,1
sakakantuy,សក់កន្ទុយ,1
sakakoantor,សក់ក័ន្ត,1
sakalak,សក់ឡក់,1
sakalolouk,សកលលោក,1
sakamm,សកម្ម,1
sakammapheap,សកម្មភាព,1
sakammapiap,សកម្មភាព,1
sakammeakmmokeriyea,សកម្មាកម្មកិរិយា,1
sakammochon,សកម្មជន,1
sakammokeriyea,សកម្មកិរិយា,1
sakammotheato,សកម្មធាតុ,1
sakampheap,សកម្មភាព,1
sakanhak,សកញ៉ក,1
sakanirutte,សកនិរុត្តិ,1
sakapheasa,សកភាសា,1
sakareach,សករាជ,1
sakaroneiy,សករណីយ,1
sakaroneiyea,សករណីយា,1
sakasap,សាកសព,1
sakaseh,សក់សេះ,1
sakasiet,ស៊កសៀត,1
sakasuor,សាកសួរ,1
sakasvay,សក់ស្វាយ,1
sakateakeami,សកទាគាមិ,1
sakateakeami,សកទាគាមី,1
sakateakeamini,សកទាគាមិនី,1
sakatthar,សកត្ថ,1
sakaveat,សកវាទ៍,1
sakaveati,សកវាទិ៍,1
sakaveati,សកវាទី,1
sakaveatini,សកវាទិនី,1
sakaynirutte,សកាយនិរុត្តិ,1
sakaytidthe,សកាយទិដ្ឋិ,1
sakbatrak,សាកប៉ត្រាក,1
sakbotrak,សាកប៉ត្រាក,1
sakchchha,សាកច្ឆា,1
sakda,សក្ដា,1
sakde,សក្ដិ,1
sakdesam,សក្ដិសម,1
sakdesetthi,ស័ក្ដិសិទ្ធិ,1
sake,សាកេ,1
sakearvokatha,សគារវកថា,1
sakeyeak,សាកិយៈ,1
sakeyeani,សាកិយានី,1
sakha,សាខា,1
sakhelopheas,សខិលភាស,1
sakhelpheasa,សខិលភាសា,1
sakhelpheasei,សខិលភាសី,1
sakhelpheaseni,សខិលភាសិនី,1
sakk,សក្ក,1
sakk,សគ្គ,1
sakkadapheasa,សក្កដភាសា,1
sakkar,សក្ការ,1
sakkarsammean,សក្ការសម្មាន,1
sakkharea,សក្ខរា,1
sakkhei,សក្ខី,1
saklat,សក្លាត,1
saklborng,សាកល្បង,2
sakmitphol,សមិទ្ធផល,1
sakntel,សាកន្ទេល,1
sakobaeu,សាក់បើ,1
sakol,សកល,1
sakol,សាកល,1
sakonandar,សកុណណ្ឌ,1
sakoncheate,សកុណជាតិ,1
sakonek,សាកុណិក,1
sakor,សាគរ,1
sakosop,សាកសព,1
sakosuor,សាកសួរ,1
sakoutt,សគោត្ត,1
sakreak,សគ៌ៈ,1
sakrovityea,សាគរវិទ្យា,1
saksei,សាក្សី,1
saksom,ស័ក្តិសម,1
saksorm,ស័ក្តិសម,1
saksum,ស័ក្តិសម,1
saktrak,សាកត្រាក,1
saku,សាគូ,1
sakun,សគុណ,1
sakuroneam,សាគូរនាម,1
sakyar,សក្យ,1
sakyar,សាក្យ,1
sakyor,សាក្យ,1
sal,សាល,1
sal,សាល់,1
sala,សាលា,2
salang,សាឡង់,1
salarean,សាលារៀន,1
salarein,សាលារៀន,1
salarien,សាលារៀន,1
salchatommukh,សាលចតុម្មុខ,1
salchotommukh,សាលចតុម្មុខ,1
salead,សាលាដ,1
saleadophal,សលាដុផល,1
saleak,សលាក,1
salearien,សាលារៀន,1
sali,សាលី,1
salieng,សលៀង,1
salika,សាលិកា,1
salleab,សល្លាប,1
salob,សន្លប់,1
salong,សាឡង់,1
salouhet,សាលោហិត,1
saloval,សល់វ៉ល់,1
salprueksar,សាលព្រឹក្ស,1
salprueksor,សាលព្រឹក្ស,1
sam,សម៉,1
sam,សាំ,1
sam,ស៊ាំ,1
sama jerk,សមាជិក,1
samaab,សំអប់,1
samaabaput,សំអប់ពុត,1
samaaek,សំអែក,1
samaael,សំអែល,1
samaak,សំអក,1
samaang,សំអាង,1
samaaok,សំអោក,1
samaat,សំអាត,1
samachik,សមាជិក,1
samaeael,សម្អែល,1
samaeang,សម្អាង,1
samaek,សម្អេក,1
samaek,សំអេក,1
samaet,សំអិត,1
samait,សម្អិត,1
samakom,សមាគម,1
samakum,សមាគម,1
samanh,សាមញ្ញ,1
samaob,សម្អប់,1
samaob,សំអប់,1
samaobaput,សម្អប់ពុត,1
samaoboput,សំអប់ពុត,1
samaoh,សំអុះ,1
samaok,សម្អក,1
samaok,សំអក,1
samaoy,សំអុយ,1
samat kech,សមត្ថកិច្ច,1
samatpeap,សមត្ថភាព,1
samatpheap,សមត្ថភាព,1
samauy,សម្អុយ,1
samba,សំបា,1
sambach,សំបាច់,1
sambaeng,សំបែង,1
sambaisammea,សាំប៉ៃសាំម៉ា,1
sambak,សំបក,1
sambaor,សំបោរ,1
sambar,សំបារ,1
sambat,សម្បត្តិ,1
sambath,សម្បត្តិ,1
sambath,សំបថ,1
sambaum,សម្បើម,1
sambea,សម្បា,1
sambeach,សម្បាច់,1
sambeaeng,សម្បែង,1
sambear,សម្បារ,1
samboat,សម្ប័ទ,1
sambocheanmusaveat,សម្បជានមុសាវាទ,1
sambochonhnheak,សម្បជញ្ញៈ,1
sambod,សំបុដ,1
sambohar,សម្បហារ,1
sambok,សម្បក,1
sambok,សំបក,1
sambok,សំបុក,1
sambokachab,សំបុកចាប,1
sambokochab,សំបុកចាប,1
samboktroyuk,សំបុកទ្រយុក,1
samboreay,សម្បរាយ,1
samboreayik,សម្បរាយិក,1
samborivttan,សម្បរិវត្តន៍,1
sambosat,សម្បសាទ,1
sambotean,សម្បទាន,1
samboth,សម្បថ,1
samboth,សំបថ,1
sambothean,សម្បធាន,1
samboungsangrung,សំបូងសង្រូង,1
samboungsongrung,សំបូងសង្រូង,1
sambour,សម្បោរ,1
samboyouk,សម្បយោគ,1
samboyutt,សម្បយុត្ត,1
sambud,សម្បុដ,1
sambuk,សម្បុក,1
sambukachab,សម្បុកចាប,1
sambuktroyuk,សម្បុកទ្រយុក,1
sambungsangrung,សម្បូងសង្រូង,1
sambunr,សម្បូណ៌,1
sambuor,សម្បួរ,1
sambuor,សំបួរ,1
sambuorokak,សំបួរកក់,1
sambuorokok,សំបួរកក់,1
sambur,សម្បុរ,1
samburlveaeng,សម្បុរល្វែង,1
samburon,សម្បូរណ៍,1
sambursbaek,សម្បុរស្បែក,1
samburthngai,សម្បុរថ្ងៃ,1
samchae,សំចែ,1
samchai,សំចៃ,1
samchai,សំច័យ,1
samchat,សំចត,1
samchot,សំចត,1
samdach,សម្ដេច,1
samdael,សាំដែល,1
samdaeng,សំដែង,1
samdaeung,សំដើង,1
samdaoh,សំដោះ,1
samdau,សំដៅ,1
samdaung,សម្ដើង,1
samdech,សម្ដេច,1
samdech,សម្ដេជ,1
samdei,សំដី,1
samdel,សំដិល,1
samdeut,សំដឺត,1
samdi,សម្ដី,1
samdoeng,សំដឹង,1
samdueng,សម្ដឹង,1
samdueut,សម្ដឺត,1
samduoh,សម្ដោះ,1
sameabtte,សមាបត្តិ,1
sameach,សមាជ,1
sameachar,សមាចារ,1
sameachika,សមាជិកា,1
sameahetchett,សមាហិតចិត្ត,1
sameak,សាមៈ,1
sameakom,សមាគម,1
sameaktarodthar,សមាគតរដ្ឋ,1
sameameatrar,សមាមាត្រ,1
samean,សមាន,1
sameanyor,សាមាន្យ,1
samearomphor,សមារម្ភ,1
sameas,សមាស,1
sameasoat,សមាស័ទ,1
sameatean,សមាទាន,1
sameathean,សមាធាន,1
sameathi,សមាធិ,1
sameayik,សាមាយិក,1
sameayouk,សមាយោគ,1
samharim,សំហារិម,1
sami,សាមី,1
samiche,សាមីចិ,1
samik,សាមិក,1
samini,សាមិនី,1
saminthon,សមិន្ធន៍,1
samirub,សាមីរូប,1
samismponthor,សាមីសម្ពន្ធ,1
samit,សមិត,1
samite,សមិតិ,1
samitthi,សមិទ្ធិ,1
samitthor,សមិទ្ធ,1
samkak,សំកក,1
samkak,សំកាក,1
samkaok,សំកោក,1
samkeaem,សំគែម,1
samkeak,សម្កាក,1
samkeal,សំគាល់,1
samkeang,សម្គាំង,1
samkeang,សំគាំង,1
samkek,សំកេក,1
samkhan,សំខាន់,1
samkhya,សំខ្យា,1
samkhyanukruoh,សំខ្យានុគ្រោះ,1
samkim,សំគីម,1
samkis,សំគិស,1
samkki,សាមគ្គី,1
samkkiphet,សាមគ្គីភេទ,1
samkok,សម្កក,1
samkok,សំកក,1
samkok,សំកុក,1
samkol,សំកុល,1
samkom,សម្គម,1
samkom,សំគម,1
samkong,សំកុង,1
samkouk,សម្គោក,1
samkouk,សំគោក,1
samkounh,សំកូញ,1
samkouv,សំកូវ,1
samkul,សម្កុល,1
samkul,សម្គុល,1
samkul,សំគុល,1
samkung,សម្កុង,1
samkunh,សម្កូញ,1
samkuv,សម្កូវ,1
samlaeah,សំឡែះ,1
samlanh,សំឡាញ,1
samlanh,សំឡាញ់,1
samlaut,សម្លើត,1
samleabkngkeaeb,សម្លាប់កង្កែប,1
samleaev,សម្លែវ,1
samleak,សម្លាក,1
samleakasamkhan,សម្លាក់សំខាន់,1
samleanh,សម្លាញ់,1
samlech,សម្លេច,1
samleh,សម្លេះ,1
samleh,សំឡេះ,1
samlei,សំឡី,1
samlek,សម្លេក,1
samleng,សំឡេង,1
samli,សម្លី,1
samlich,សម្លិច,1
samlieng,សំលៀង,1
samlob,សម្លប,1
samlok,សម្លក់,1
samlokakour,សម្លកកូរ,1
samlor,សម្ល,1
samlouk,សម្លោក,1
samluk,សម្លុក,1
samlut,សម្លុត,1
samlut,សម្លូត,1
samluy,សម្លុយ,1
sammea,សម្មា,1
sammean,សម្មាន,1
sammeasmputthor,សម្មាសម្ពុទ្ធ,1
sammochchon,សម្មជ្ជន,1
sammochchoni,សម្មជ្ជនី,1
sammonaokruo,សាំមណោគ្រួ,1
sammot,សម្មត,1
sammote,សម្មតិ,1
sammotelingkor,សម្មតិលិង្គ,1
sammoutniyokatha,សម្មោទនីយកថា,1
sammoutnokatha,សម្មោទនកថា,1
sammukheiphut,សម្មុខីភូត,1
samn,សំណ,1
samnab,សំណាប,1
samnadai,សំណាដៃ,1
samnaen,សំណែន,1
samnaep,សំណែព,1
samnaes,សំណែស,1
samnaeuch,សំណើច,1
samnaeum,សំណើម,1
samnak,សំណក,1
samnak,សំណាក,1
samnal,សំណល់,1
samnam,សំណាម,1
samnam,សំណំ,1
samnang,សំណង,1
samnang,សំណាង,1
samnanh,សំណាញ,1
samnanh,សំណាញ់,1
samnanhonhean,សំណាញ់ញាណ,1
samnaok,សំណោក,1
samnapvochett,សំណព្វចិត្ត,1
samnapvor,សំណព្វ,1
samnat,សំណាត់,1
samnau,សំណៅ,1
samneadai,សម្នាដៃ,1
samneam,សម្នាម,1
samneh,សំណេះ,1
samnehsamnal,សំណេះសំណាល,1
samneng,សំណិង,1
samneri,សាមណេរី,1
samngauch,សម្ងើច,1
samngauch,សំងើច,1
samngeach,សម្ងាច,1
samngeach,សំងាច,1
samngeat,សម្ងាត់,1
samngeat,សំងាត់,1
samngum,សម្ងំ,1
samngum,សំងំ,1
samnhaeng,សំញ៉ែង,1
samnheaeng,សម្ញែង,1
samnheanh,សម្ញាញ,1
samnhenh,សម្ញេញ,1
samnhoam,សាំញ៉ាំ,1
samnhov,សំញៅ,1
samnieng,សំនៀង,1
samnoam,សំណុំ,1
samnoek,សំណឹក,1
samnoh,សំណុះ,1
samnok,សំណក,1
samnol,សំណល់,1
samnom,សំណុំ,1
samnong,សំណង,1
samnong,សំណង់,1
samnopahang,សំណប៉ាហាំង,1
samnopvochett,សំណព្វចិត្ត,1
samnopvor,សំណព្វ,1
samnos,សំណុស,1
samnouk,សំណូក,1
samnoum,សំណូម,1
samnuek,សំនឹក,1
samnuon,សំនួន,1
samnuor,សំណួរ,1
samochch,សមជ្ជ,1
samochchea,សមជ្ជា,1
samochea,សមជា,1
samohab,សាមហាប,1
samokk,សមគ្គ,1
samoknea,សមគ្នា,1
samon,សមណ,1
samonakoutam,សមណគោតម,1
samonaokruo,សមណោគ្រួ,1
samonasakde,សមណសក្ដិ,1
samonei,សមណី,1
samoner,សាមណេរ,1
samonh,សាមញ្ញ,1
samonhnhea,សមញ្ញា,1
samonottes,សមណុទ្ទេស,1
samonottmeaphisek,សមណុត្តមាភិសេក,1
samonthokar,សមន្ធការ,1
samontor,សាមន្ត,1
samopheap,សមភាព,1
samophihar,សមភិហារ,1
samopromot,សមព្រមត់,1
samor,សមរ,1
samoreatrei,សមរាត្រី,1
samoromyor,សមរម្យ,1
samorophumi,សមរភូមិ,1
samosaem,សមសែម,1
samosanhnhea,សមសញ្ញា,1
samoseb,សាមសិប,1
samot,សមុទ្រ,1
samoth,សមថ,1
samothomr,សមធម៌,1
samotolyor,សមតុល្យ,1
samotthar,សមត្ថ,1
samousar,សមោសរ,1
samousaronak,សមោសរណៈ,1
samouthean,សមោធាន,1
samoveay,សមវាយ,1
samoyutthor,សមយុទ្ធ,1
sampaet,សំប៉ែត,1
sampan,សំប៉ាន,1
sampat,សំប៉ាត,1
sampeaeeah,សម្ពែះ,1
sampeaeeah,សំពែះ,1
sampeah,សំពះ,1
sampeahak,សម្ពាហក,1
sampeaheka,សម្ពាហិកា,1
sampeahnokamm,សម្ពាហនកម្ម,1
sampeay,សម្ពាយ,1
sampeay,សំពាយ,1
sampeh,សំពេះ,1
sampheapon,សម្ភាពន៍,1
samphear,សម្ភារ,1
sampheareak,សំភារៈ,1
samphearphluek,សម្ភារភ្លឹក,1
sampheas,សម្ភាស,1
sampheasa,សម្ភាសា,1
sampheaset,សម្ភាសិត,1
sampheavit,សម្ភាវិត,1
sampheavokatha,សម្ភាវកថា,1
sampheavoneak,សម្ភាវនៈ,1
sampheavoreak,សម្ភាវរាគ,1
sampheng,សំផិង,1
samphet,សម្ភេទ,1
samphi,សម្ភី,1
samphi,សំភី,1
samphinn,សម្ភិន្ន,1
samphit,សម្ភិត,1
samphobbaleab,សម្ផប្បលាប,1
sampholl,សំផុល្ល,1
samphop,សម្ភព,1
samphors,សម្ផស្ស,1
samphottamitt,សម្ភត្តមិត្ត,1
samphouch,សម្ភោជ,1
samphouk,សម្ភោគ,1
samphour,សម្ភោរ,1
samphour,សំភោរ,1
samphoutyor,សម្ភោទ្យ,1
samphovesei,សម្ភវេសី,1
samphovoreak,សម្ភវរាគ,1
samphull,សម្ផុល្ល,1
samphute,សម្ភូតិ,1
sampiet,សម្ពៀត,1
sampiet,សំពៀត,1
sampin,សំពិន,1
samping,សំពីង,1
sampoar,សំព័រ,1
sampochchhareak,សម្ពច្ឆរៈ,1
sampol,សម្ពល,1
sampoli,សម្ពលី,1
sampong,សំពង,1
sampong,សំពង់,1
sampongsor,សម្ពង្ស,1
samponthin,សម្ពន្ធិន,1
samponthini,សម្ពន្ធិនី,1
samponthor,សម្ពន្ធ,1
sampor,សម្ពរ,1
sampot,សំពត់,1
sampouch,សំពោច,1
sampoung,សំពោង,1
sampouthi,សម្ពោធិ,1
sampouthoneak,សម្ពោធនៈ,1
sampov,សំពៅ,1
sampovthay,សំពៅថយ,1
sampovthoy,សំពៅថយ,1
samprou,សំព្រោ,1
samprus,សំព្រុស,1
sampu,សំពូ,1
sampuek,សម្ពឹក,1
sampuek,សំពឹក,1
sampung,សំពុង,1
samputthor,សម្ពុទ្ធ,1
samrap,សម្រាប់,1
samraub,សម្រើប,1
samreab,សំរាប់,1
samreach,សម្រាជ,1
samreach,សំរាជ,1
samreae,សំរែ,1
samreaek,សម្រែក,1
samreaeksatvar,សម្រែកសត្វ,1
samreaeng,សម្រែង,1
samreak,សំរាក,1
samreal,សំរាល,1
samream,សំរាម,1
samreang,សម្រាំង,1
samreantor,សម្រាន្ត,1
samreas,សម្រាស់,1
samreat,សម្រាត,1
samreay,សម្រាយ,1
samrech,សំរេច,1
samreh,សម្រេះ,1
samrek,សម្រេក,1
samreng,សម្រេង,1
samriem,សំរៀម,1
samril,សម្រិល,1
samrit,សម្រិត,1
samrob,សម្រប,1
samrok,សម្រក,1
samrok,សម្រក់,1
samrok,សម្រុក,1
samron,សម្រន់,1
samrong,សម្រង់,1
samrong,សំរង,1
samroub,សម្រោប,1
samrouch,សម្រោច,1
samroung,សំរោង,1
samrub,សម្រូប,1
samrub,សំរូប,1
samrueng,សម្រឹង,1
samruetthi,សំរឹទ្ធិ,1
samruetthi,សំរឹទ្ធី,1
samruetthor,សំរឹទ្ធ,1
samruh,សម្រុះ,1
